
Energy_Use_Intensity,Building_Activity,Work_Hours,Percent_Lit_Off_Hours,Number_Workers,Number_Desktops,Percent_Cooled,Main_Heat_Equip,Main_Cool_Equp,Floor_Ceiling_Height,Number_business
15.70836471,9,120,20,66,36,4,10,2,32,3
13.72655,46,60,25,25,6,100,10,2,10,2
64.80553659,6,60,10,600,600,100,7,2,12,20
16.70125,47,25,5,1,1,50,1,2,17,1
46.78727711,35,168,20,180,200,100,11,3,10,1
1.865882353,10,20,5,1,1,15,10,1,25,1
10.14985075,9,40,0,12,7,50,21,2,22,1
22.5155,21,30,0,5,30,100,2,2,15,1
174.9884615,25,84,0,0,30,100,4,1,15,1
6.402,25,168,80,50,3,60,5,5,10,1
69.54642667,19,50,10,135,350,100,4,4,8,1
56.70516,9,60,1,140,90,26,2,2,30,2
9.761294118,9,70,5,97,24,3,11,2,30,1
22.58862644,40,168,40,20,5,100,5,5,8,1
54.06376842,37,168,10,5,120,100,11,3,10,1
71.07650769,26,168,50,150,200,100,11,3,12,1
51.73181667,6,50,10,60,62,100,3,2,10,25
11.51454667,2,60,9,76,4,100,17,3,9,1
88.76770732,50,55,14,32,5,83,2,2,9,5
855.4342217,49,168,10,35,15,100,2,3,16,1
20.86909833,9,40,5,600,500,17,2,2,22,1
26.74043333,9,168,80,120,25,5,10,2,46,1
123.6766034,36,168,10,60,12,100,10,2,8,1
122.7550511,6,168,40,2750,3615,90,27,14,13,15
15.48509677,54,55,5,27,60,2,11,2,12,1
12.20649242,9,50,1,20,8,40,11,3,15,1
5.24075,2,40,10,5,5,100,10,2,8,1
48.2892,50,55,16,41,42,79,10,2,8,14
69.13857073,42,168,50,150,50,95,10,2,17,5
10.02271605,9,40,1,8,5,20,10,2,20,1
46.190735,38,168,30,35,25,100,11,3,9,1
33.11933469,6,66,30,350,238,80,11,3,10,43
61.87355208,40,168,10,100,25,100,3,3,9,1
68.62864286,50,75,16,215,105,92,10,2,18,25
69.74248,42,102,50,80,30,100,10,2,35,1
23.7301082,6,60,10,750,375,100,2,3,12,19
41.361,22,40,0,6,3,60,4,4,20,1
24.43674227,28,40,5,54,22,100,9,5,9,1
36.06849429,4,50,30,500,500,80,11,3,20,3
20.08685366,21,48,10,9,5,100,2,2,9,1
29.78783077,42,80,5,28,20,90,10,2,24,1
41.54804938,47,38,2,20,7,100,10,2,9,1
93.69396296,2,66,5,111,50,100,10,2,12,1
56.90646774,6,54,30,178,100,100,7,2,14,6
56.5324,37,168,40,2,30,75,9,1,10,1
5.061671877,10,45,5,85,40,10,10,2,30,1
39.04108085,37,168,20,110,110,98,11,3,9,1
84.53786512,50,75,41,197,89,100,10,2,12,22
44.26726344,42,168,50,115,22,80,2,2,30,1
23.332,37,168,20,2,30,100,4,4,8,1
19.03022581,28,50,20,38,10,80,11,3,8,1
87.507,50,84,12,21,10,100,2,2,12,9
11.68286,21,105,5,15,10,100,10,1,8,2
21.60961026,2,50,20,2100,755,100,4,3,9,1
20.43718033,10,60,80,4,30,10,1,1,18,1
38.68540698,55,60,75,26,40,50,3,1,10,1
14.76882353,42,50,5,4,3,3,2,2,12,1
59.47741935,2,50,10,4,6,100,2,2,12,1
15.51279839,29,86,80,55,12,35,17,2,8,1
163.0926076,42,126,8,50,15,100,10,2,14,1
52.98243,9,168,70,20,20,100,11,3,18,1
18.40352941,2,40,0,2,5,100,2,2,8,2
153.9488773,35,168,10,600,150,100,3,3,9,1
20.3275119,55,9,5,125,40,100,11,2,9,1
104.7539429,50,56,31,26,16,100,10,2,16,9
96.00727273,42,126,15,125,22,100,10,2,17,3
24.92,7,40,25,2,2,100,9,1,8,2
10.0056,21,72,0,1,2,33,11,2,10,1
33.265,2,60,20,550,600,100,11,2,9,4
55.26797333,50,55,46,26,51,100,10,2,17,4
25.88335714,10,60,5,10,5,80,10,2,26,2
43.52626667,50,52,19,85,12,100,10,2,8,4
31.56423077,25,84,0,0,30,100,3,1,14,1
5.662347826,9,168,10,20,35,1,10,1,20,6
12.60470988,54,60,25,102,151,100,11,2,10,1
11.2126875,24,89,0,1,3,100,2,2,20,4
63.2006037,21,168,15,70,50,100,11,2,41,1
59.80714286,33,75,1,2,30,100,2,2,11,1
28.03150926,27,80,25,300,300,100,27,16,11,1
35.11124306,29,40,10,40,150,80,10,2,10,1
93.49387097,2,50,5,15,20,85,10,1,8,1
10.22461538,48,98,90,1,30,100,24,2,12,1
25.5472,21,8,0,2,30,100,4,4,8,1
27.9574,10,48,0,2,1,100,10,1,20,1
12.43464,38,168,10,30,13,70,2,5,10,1
40.15385714,38,168,20,40,25,50,11,3,10,1
62.11313971,6,60,90,244,400,100,11,2,11,10
82.017612,40,168,20,25,50,90,7,2,10,1
58.6744,40,168,40,10,2,100,10,2,10,1
47.10680808,2,33,10,8,12,100,2,2,12,1
31.10903226,18,50,5,10,15,100,9,1,10,4
39.34046429,37,168,70,30,5,3,27,5,9,1
57.51106552,2,76,20,1000,800,100,7,2,12,20
9.707444444,47,45,5,44,4,20,13,2,25,1
54.303125,10,60,1,60,50,20,4,4,10,1
12.2275,46,60,0,2,30,100,30,2,18,1
132.9498039,33,70,5,15,4,75,2,2,10,1
51.29185333,42,116,10,115,25,100,10,2,25,1
71.0001561,42,168,50,150,75,100,10,2,17,5
46.60629524,38,168,20,60,14,100,5,5,8,1
154.384532,35,168,70,500,150,100,27,16,9,1
106.2564658,2,50,10,450,400,90,10,3,12,5
16.521,28,40,0,32,30,20,11,2,10,1
60.34902439,18,38,5,7,12,100,9,1,12,2
16.06023469,28,50,25,65,50,15,17,5,12,1
33.52337736,4,45,15,263,200,90,11,2,9,5
160.6508333,12,112,5,3,30,100,1,2,10,1
41.39390659,4,168,5,750,400,100,7,16,10,1
54.83218243,2,65,25,350,400,75,10,3,20,45
86.97564474,24,110,10,12,10,100,10,2,20,4
20.19860401,29,80,25,75,30,25,11,2,10,1
40.39234444,38,168,10,200,30,100,11,4,10,2
25.00761905,44,168,10,1,1,100,20,1,10,1
6.3816,9,50,0,3,2,100,9,2,8,1
5.303261905,9,40,1,20,9,100,13,2,23,7
10.24048,26,168,20,4,15,85,10,2,35,8
9.36628,46,61,15,6,4,20,10,2,25,1
34.55008998,25,15,0,1,1,50,9,2,10,1
143.7993333,33,70,0,7,3,100,13,1,8,1
28.3085283,52,40,5,9,7,100,11,3,12,1
56.83396078,47,55,0,23,12,100,13,6,30,1
130.4764293,35,168,50,250,300,100,11,3,8,1
26.51381818,2,46,10,12,12,50,10,2,10,1
35.7624507,28,45,5,15,45,100,11,5,12,1
57.04325,49,45,0,40,2,20,13,1,24,4
91.19597368,6,80,10,1478,1500,100,11,3,20,25
81.05353571,48,120,100,3,1,60,1,5,8,2
37.78275,29,35,1,3,6,100,24,2,20,1
63.0358662,42,96,30,45,15,80,2,2,25,1
16.39556,38,168,25,1,4,75,5,5,12,1
25.83034783,25,66,5,1,4,100,10,1,8,1
87.43421875,35,168,50,2000,250,100,42,3,12,2
15.48667123,37,168,30,5,5,95,28,16,9,1
72.02673333,38,168,10,12,2,100,10,2,9,7
34.7544,37,168,10,20,60,100,5,16,10,2
43.96897778,4,80,15,10,3,100,16,2,50,1
37.180625,42,50,0,1,1,50,13,5,14,1
131.8435743,4,50,30,975,238,90,4,3,10,1
21.78051724,25,24,5,5,30,100,10,2,32,1
40.1845,46,70,5,45,20,50,10,2,20,1
51.21527317,37,168,25,15,17,100,27,16,8,1
4.947642857,21,55,2,5,10,60,11,3,8,1
7.458058621,10,50,1,25,3,50,13,2,23,2
26.02510588,26,60,5,8,3,80,11,3,30,1
82.786,50,51,0,8,9,100,2,2,10,3
126.0318605,32,70,0,30,4,50,10,1,12,1
7.749882353,47,50,5,2,30,5,13,1,25,1
63.818125,10,60,100,7,6,100,1,1,10,1
86.53171364,42,168,50,150,50,80,10,2,17,5
43.47646765,38,168,50,75,50,100,4,4,8,1
83.58576829,44,168,45,45,54,100,11,3,9,3
21.36770526,55,70,15,75,60,95,11,2,10,1
66.66525,42,133,100,115,75,100,10,2,17,1
47.15363333,6,168,30,45,25,100,7,2,16,8
61.29120556,4,60,20,1532,1400,50,11,3,10,2
17.17767857,22,50,50,17,4,50,11,3,995,1
115.0662931,33,65,10,105,50,100,11,3,15,1
108.1584656,6,168,100,500,495,95,11,3,15,1
17.122,2,168,10,40,60,100,5,3,11,40
47.8326,2,50,10,300,80,100,2,2,10,4
166.5527532,49,50,15,30,40,100,2,3,15,1
98.106125,32,84,50,28,2,100,10,2,15,1
4.6812,21,35,2,1,1,75,1,1,8,1
36.91777389,51,77,30,500,300,100,10,2,15,996
63.97147101,2,55,10,500,600,90,4,4,8,11
81.02794872,48,98,0,6,7,100,10,2,15,1
103.9931988,35,168,75,2000,2000,90,11,5,10,3
56.97424138,18,86,25,20,20,100,10,2,9,6
74.22764857,17,168,40,200,275,98,11,4,10,1
40.39438384,48,50,20,16,4,100,9,2,47,1
25.45113333,22,42,0,5,12,30,9,5,10,2
50.54158182,2,62,15,250,200,100,2,2,9,20
28.2486,1,0,10,0,30,100,10,2,10,0
33.29124615,28,50,20,60,181,100,11,3,8,1
119.0625667,22,150,25,30,20,40,2,1,10,1
12.16,48,40,10,4,30,100,9,1,9,1
6.17875,31,10,0,5,1,50,1,1,8,1
112.9623077,32,168,10,12,7,100,2,2,9,1
89.78170787,18,51,10,200,200,100,7,2,10,9
33.78807813,42,66,90,80,12,90,11,2,11,8
29.33189833,51,70,40,135,86,90,10,2,20,996
16.30187097,27,60,20,10,50,100,10,2,8,1
74.311875,47,1,5,0,30,100,1,2,14,1
6.92965,21,38,5,10,8,100,9,1,8,1
32.83533333,23,52,20,7,18,100,11,2,9,1
69.65446911,24,168,50,1,30,100,2,2,8,1
62.22082468,29,60,10,120,400,100,28,16,10,1
9.33225,2,45,0,8,6,100,9,2,11,3
56.4685625,50,66,15,88,62,100,2,2,10,14
99.12594118,25,61,2,20,13,75,9,2,10,1
11.40057971,42,54,10,2,1,45,10,5,9,1
7.9847,25,0,10,0,30,50,9,1,8,1
28.0389697,28,45,20,17,18,75,11,3,8,1
47.45919643,6,45,5,200,50,75,2,2,9,5
57.27188182,38,168,80,100,50,95,3,3,10,3
86.78792055,29,60,5,140,100,90,17,3,10,1
52.57123729,6,80,10,26,50,95,27,16,15,1
37.94821818,36,168,30,12,6,75,11,2,8,2
44.31892771,4,60,20,185,185,100,27,3,15,1
33.59840984,28,60,10,45,50,90,11,3,10,1
46.82308511,38,168,10,20,8,100,10,5,15,5
46.21508333,25,6,10,1,30,100,4,2,8,1
22.85751385,29,100,40,100,25,95,11,8,10,1
7.15186,9,50,1,20,14,5,11,2,22,1
24.70078778,52,50,25,500,30,50,4,3,10,5
58.6545,49,45,20,7,20,100,2,2,9,1
34.6861875,9,70,5,42,20,50,10,2,28,1
44.89742857,29,72,20,15,13,100,10,2,9,1
27.20754545,6,45,40,60,50,100,2,2,8,8
10.4401,9,50,0,3,1,5,9,4,16,3
41.65033333,40,168,50,25,18,100,11,2,9,1
27.49333333,42,55,10,1,30,100,5,2,12,1
25.63142222,28,40,10,70,70,90,2,2,10,1
46.08022222,42,72,10,2,2,100,10,2,12,1
101.7875422,50,133,22,91,28,97,10,2,16,8
320.4002151,33,67,2,15,2,100,10,2,19,1
31.30090909,9,40,25,12,10,20,2,2,20,1
49.44051282,19,61,8,7,7,100,1,1,8,1
126.5775,33,54,5,4,30,100,9,1,8,1
27.74924405,54,85,5,110,20,95,10,2,10,1
16.32101515,4,35,10,350,100,100,11,3,10,1
32.99410294,28,50,5,52,15,100,2,5,9,1
12.33260317,47,40,5,44,5,70,10,2,18,1
27.3450225,36,168,25,51,30,80,4,3,8,1
37.28156522,28,50,15,75,200,95,11,3,12,1
45.05595699,19,55,30,200,400,98,27,16,15,3
9.522758621,46,20,0,1,30,100,9,5,10,1
50.50842857,2,70,5,173,50,95,11,3,10,1
45.70752529,2,60,20,3500,3615,100,7,3,9,16
78.4191779,42,168,30,150,75,100,10,2,17,4
1.291428571,10,40,0,1,30,100,30,2,10,1
114.2186357,9,168,50,250,175,100,11,3,10,1
80.7016,34,72,25,2,30,100,20,1,12,1
80.18639706,50,75,9,91,36,100,10,2,15,16
135.7719697,33,74,5,28,30,80,10,2,18,2
56.23090204,2,60,50,850,300,90,4,3,11,28
72.93375,2,40,10,4,3,100,2,2,8,1
8.239319444,9,45,0,6,4,100,10,2,30,1
27.2368,1,168,10,450,350,30,2,2,21,1
79.17210526,50,42,23,12,9,83,10,2,8,5
43.60089759,54,60,5,100,95,100,11,3,8,1
49.58072881,26,128,20,30,30,100,28,16,12,3
106.1794884,35,168,50,95,167,100,11,3,8,1
24.64035789,28,45,25,47,60,30,17,5,9,1
64.27758723,4,105,50,1000,700,100,11,2,12,3
59.45590132,29,40,10,40,50,100,2,3,10,1
60.09196512,4,40,50,200,43,95,11,3,8,1
39.82269388,54,40,0,9,20,70,11,5,11,1
109.546122,42,133,50,150,50,1,2,2,17,4
18.9315,18,24,10,5,4,50,9,1,8,1
70.45923077,48,77,40,6,4,100,10,2,14,1
25.4056,21,50,5,15,4,100,9,3,8,1
38.86575,39,168,10,7,3,100,5,5,8,1
10.55857143,46,50,2,2,5,100,13,2,12,3
188.1466667,33,92,3,10,30,50,1,1,18,1
13.44604,10,40,5,8,3,2,4,4,25,12
53.97777778,19,60,5,9,9,100,20,1,8,1
38.33837037,18,51,100,12,20,95,10,2,8,7
18.92450794,10,40,5,20,25,90,10,2,18,1
26.19836,54,50,30,80,80,75,11,2,15,2
76.69209677,3,41,25,5,5,100,10,2,10,1
8.180847222,10,168,100,20,15,15,10,2,15,4
19.95698246,52,40,5,30,5,100,2,2,9,1
37.64681818,6,56,0,40,15,60,2,4,10,15
29.18618293,21,60,10,65,20,100,2,2,8,1
27.99044,2,60,20,100,200,100,11,3,10,1
54.37468095,40,168,10,88,32,100,11,3,9,1
5.474653061,10,60,1,20,1,80,10,4,20,1
9.132459016,9,40,0,4,2,20,10,2,12,1
49.51537255,2,50,5,150,100,100,11,3,10,5
25.58215385,46,58,10,20,8,30,17,2,11,1
36.3496,28,40,10,58,10,95,4,4,9,1
11.92627451,2,18,10,10,30,100,9,1,8,1
37.87142,24,60,95,12,15,100,10,2,35,2
33.63009028,38,168,40,15,10,100,5,5,10,2
25.5549375,28,80,99,80,15,100,7,16,8,1
92.04,34,98,10,3,30,100,9,2,8,1
32.48666667,2,40,15,6,3,100,20,3,8,1
71.93266667,42,84,5,6,2,100,10,2,10,1
31.81815789,54,50,10,85,60,95,10,2,16,1
116.867981,8,168,50,80,50,90,27,3,10,1
47.68972,26,80,10,8,9,90,11,3,34,1
36.753,5,42,5,13,14,100,9,1,8,1
25.3022,9,40,0,1,30,100,10,2,25,1
26.95061053,52,40,40,500,270,100,11,3,8,3
100.8863235,33,101,0,13,2,40,10,2,12,3
83.8695,2,47,35,2,6,100,4,1,20,1
46.76688636,2,168,15,650,300,100,3,3,9,1
22.55679783,9,130,100,350,30,100,17,3,40,2
32.78852778,11,112,0,1,30,75,2,2,20,4
24.74873333,38,168,40,2,2,100,3,5,10,1
20.652415,29,50,20,300,1600,100,2,2,9,1
97.22875273,8,72,30,450,400,85,11,3,9,1
10.3318481,29,42,5,70,75,5,11,1,14,1
29.62335632,2,50,1,75,50,100,11,2,8,1
68.09730889,38,168,95,120,75,95,27,3,10,6
24.33292857,4,50,50,750,30,100,11,3,50,3
33.33341667,2,60,25,800,500,75,2,2,12,20
13.96357143,2,45,0,3,4,40,11,5,12,1
23.58504667,55,95,10,205,40,25,42,2,9,1
12.50738095,48,60,0,4,30,100,21,2,10,1
16.46229885,10,40,0,0,30,100,10,2,18,1
18.70345389,6,65,2,1800,700,90,7,3,11,25
7.398125,21,4,0,1,30,100,20,1,16,1
80.58987037,36,168,50,42,70,100,27,3,9,1
174.5475472,33,130,20,26,7,100,9,2,12,1
25.73299833,6,168,70,1100,1000,98,11,16,9,130
24.60253333,21,32,5,2,3,100,10,1,8,1
4.002,46,40,10,1,30,100,10,2,13,1
113.1759423,48,168,35,45,50,100,2,2,20,4
59.78852174,39,168,40,7,5,100,5,5,15,1
80.75798795,36,168,50,45,30,100,27,14,8,1
25.93508772,5,45,3,10,8,100,9,1,8,10
99.08312333,35,168,30,800,300,100,11,3,8,3
2.15945,10,98,0,14,9,25,13,1,30,6
56.28725714,6,60,20,470,700,100,7,3,12,23
22.28927869,24,50,0,3,2,95,10,2,40,1
64.42390952,2,60,10,250,200,100,2,3,8,75
77.36474146,42,168,50,150,75,95,10,2,17,5
70.89419512,43,77,10,66,30,50,4,5,8,1
37.38987879,26,35,50,12,30,85,11,2,10,1
8.578966667,9,144,10,40,10,10,2,2,35,2
31.52858933,37,168,80,40,200,100,4,4,9,2
91.75160484,38,168,0,20,18,95,7,2,12,2
9.72380375,9,14,10,20,30,10,10,2,30,1
27.793299,51,74,10,1000,50,95,10,2,32,996
54.78974615,2,168,75,100,50,100,11,2,10,1
58.54653953,2,125,10,500,120,100,7,2,10,100
50.69721918,42,126,25,70,6,100,10,2,17,1
38.11942,10,84,5,75,12,75,10,2,12,1
133.0684,15,32,10,4,2,65,17,2,10,1
34.26155254,37,168,10,7,300,95,5,5,7,1
35.0478619,38,168,10,40,10,100,11,2,10,1
28.7485,18,24,0,5,4,100,1,1,8,1
15.48583333,46,44,0,3,30,50,18,5,14,1
68.91755556,24,93,40,5,6,100,2,2,15,1
101.1039931,38,168,40,50,29,100,2,2,10,1
30.12447692,27,80,30,62,150,100,28,6,10,1
47.83474571,38,168,80,400,25,100,5,3,12,1
39.53220588,21,30,10,1,30,10,4,4,22,3
9.981672,9,48,5,82,50,5,10,2,38,1
58.349125,27,168,50,125,367,50,11,5,9,1
20.627,9,55,10,6,8,5,5,2,40,1
87.16599333,50,80,9,115,36,86,10,2,11,12
19.08336364,29,50,25,100,96,25,11,2,8,1
51.573994,35,168,20,1800,1500,100,42,2,8,1
58.48349041,35,168,70,400,999,100,11,3,8,3
30.7458,37,168,20,5,5,100,27,16,9,1
196.81168,25,168,20,28,3,100,2,2,40,3
72.747125,42,168,50,115,50,100,10,2,17,10
144.82234,20,168,10,70,20,10,7,2,40,3
45.14882857,38,168,10,15,9,100,12,2,8,1
37.04030357,40,168,15,30,5,100,5,2,8,1
64.55843519,54,68,10,84,100,100,2,2,12,1
12.0415,21,40,0,4,30,60,9,2,25,2
76.52230333,35,168,60,700,300,95,27,16,8,7
78.62938049,43,100,25,150,12,95,2,2,20,50
104.550468,35,168,25,3000,2000,100,11,3,15,1
44.42128358,40,168,7,20,12,100,9,5,8,1
40.48234848,27,119,10,18,15,100,27,16,12,1
171.43093,2,168,25,7500,3615,100,3,3,12,140
64.29263741,51,77,20,200,150,95,7,3,12,996
21.97873837,31,50,15,55,40,75,11,3,10,1
42.17241667,22,54,5,5,2,100,10,2,10,1
47.79485246,38,168,0,15,8,90,5,5,10,1
23.52848649,9,50,3,55,10,65,10,2,22,1
30.31050575,27,70,15,75,50,100,28,3,12,2
36.35982192,19,72,20,1100,1000,100,11,1,10,1
88.77341463,42,126,30,150,50,100,10,2,17,5
21.30635714,21,6,5,0,2,100,4,4,9,1
70.884,6,168,75,180,200,100,10,2,10,1
101.1076429,19,168,60,110,30,100,10,2,14,1
108.7123529,43,91,10,3,30,50,5,2,12,1
95.32380645,19,168,10,96,80,50,11,2,9,1
70.55051613,23,71,10,11,50,100,11,2,10,1
2.698014286,10,60,5,12,5,100,10,2,30,3
36.11735714,24,45,25,4,1,90,10,2,11,2
42.10113448,2,168,75,1200,750,80,11,2,12,46
26.8864382,4,45,3,178,178,100,11,6,9,9
42.07641379,6,50,1,22,10,100,10,2,9,4
25.50418333,37,168,15,150,200,100,28,16,12,1
66.89066667,42,126,25,150,50,95,10,2,17,6
79.16796667,22,98,10,10,5,100,2,2,20,1
107.7248,42,91,20,5,8,100,2,2,20,1
58.97416667,18,32,5,9,9,75,20,1,10,1
66.44104167,27,104,20,51,95,100,28,16,9,1
13.77436667,24,70,10,10,10,10,11,5,12,6
133.6382759,33,84,15,4,30,95,10,2,8,2
64.01694872,2,55,10,470,420,100,7,3,9,2
64.68018182,4,168,20,25,30,95,10,2,10,1
37.35215,29,60,25,200,174,100,28,16,9,1
7.269384615,9,40,0,12,8,5,10,1,20,2
26.92105263,2,55,10,18,13,100,9,1,8,3
75.0089475,35,168,40,2000,1000,60,27,16,10,2
121.4335849,20,168,15,35,24,100,10,2,32,1
78.65771429,50,51,7,21,12,94,10,2,12,10
44.35533455,4,60,10,487,70,100,27,16,10,1
38.319,37,168,10,2,30,100,10,2,9,1
92.91238,6,168,25,1200,800,100,11,2,12,9
31.52078125,18,75,10,20,5,100,9,1,10,3
84.09653846,42,168,15,12,8,90,10,2,20,1
52.671976,27,85,5,300,600,100,11,3,10,3
21.113688,29,45,1,175,350,30,11,2,8,1
90.255145,38,168,50,150,50,100,11,3,8,1
64.10942857,33,14,0,6,30,100,20,2,10,1
21.32355319,6,40,2,800,270,100,11,3,10,19
80.25106667,18,64,5,40,15,100,12,4,8,4
77.13990714,35,168,10,1100,1000,95,7,3,10,1
9.674470588,10,50,2,1,2,25,5,1,10,1
33.71462643,54,40,5,125,300,100,11,3,12,1
105.2403167,27,105,10,7,25,100,11,3,9,1
65.61459615,6,168,25,105,100,100,27,3,16,4
36.44826667,50,55,3,16,10,100,10,2,12,3
217.8561333,12,168,10,20,12,100,10,2,10,2
3.783541667,21,3,0,1,30,70,20,1,8,1
43.65371053,2,7,33,800,200,100,11,3,15,1
42.91343714,4,60,20,1532,750,78,11,2,11,3
68.87876842,50,75,14,184,87,100,10,2,18,17
26.77256098,9,168,68,100,28,20,10,2,24,3
47.69125,21,20,0,3,4,50,2,2,10,1
125.7060475,50,99,12,47,80,100,10,2,17,8
7.572494382,10,65,0,11,30,10,9,2,22,1
68.40209091,24,168,2,15,10,100,10,2,12,1
50.56587692,2,45,5,55,55,100,11,2,9,3
13.02041667,22,12,0,0,30,100,10,2,18,1
28.309248,29,40,5,175,75,95,11,3,10,1
93.6488,18,41,0,14,12,100,10,2,10,1
29.29646154,28,50,40,44,70,95,11,5,10,1
29.54866667,46,65,2,4,3,100,37,2,14,1
91.76267805,42,168,30,100,75,65,10,2,17,1
25.862125,21,40,15,8,2,75,4,4,10,2
31.6563,21,40,25,30,4,90,11,3,8,1
32.76735714,2,50,50,300,250,100,11,3,9,1
24.35086957,46,50,15,5,30,15,9,5,14,1
88.54968,42,168,50,150,75,100,10,2,17,4
74.25217,35,168,10,80,60,75,11,3,8,1
9.880897959,31,105,5,7,5,12,11,5,10,2
52.671375,17,168,75,40,20,95,11,3,20,1
45.27888867,6,168,70,2500,1500,95,27,2,13,30
19.53392308,24,50,5,4,40,30,2,2,35,1
94.02742063,14,168,10,50,25,92,10,2,34,3
42.87636364,18,40,10,5,11,100,9,1,10,1
9.0582,42,74,1,8,10,100,9,2,10,1
67.61948667,35,168,60,250,300,100,11,2,8,2
49.13277778,19,30,20,25,15,100,10,2,9,1
80.69050617,50,75,12,96,15,74,10,2,10,5
37.36354839,48,70,0,1,30,100,30,2,16,1
27.00706494,2,50,33,400,330,96,11,3,12,5
2.292916667,11,70,25,1,1,100,2,2,9,1
60.98027027,17,0,10,0,2,50,5,5,10,1
59.22486957,49,80,5,40,30,35,9,1,45,1
16.88320879,28,60,0,50,80,100,2,2,16,1
0.980181818,47,55,0,2,30,100,17,2,18,1
75.76138537,42,168,50,150,75,95,10,2,17,4
33.45317857,31,45,0,25,30,85,11,2,9,1
42.2244507,42,58,25,2,30,100,2,2,12,1
72.53946286,52,45,25,350,100,100,2,2,9,4
35.38272459,2,62,15,800,250,100,11,3,15,55
87.87398033,2,60,20,600,10,100,11,2,9,1
12.56822368,21,68,1,8,8,100,7,2,10,1
28.008944,29,35,5,120,200,100,7,2,12,1
12.40687719,10,40,0,75,40,25,13,2,24,6
131.0947578,35,168,75,1643,200,95,11,3,9,1
18.80514839,22,168,10,700,125,100,11,16,10,3
17.38904717,2,54,25,180,200,100,4,4,15,13
34.690475,27,83,10,140,200,90,11,3,10,1
7.774568182,21,48,50,7,12,100,2,2,10,1
9.617142857,5,40,0,2,2,100,10,2,9,1
8.1498125,9,50,10,85,50,11,10,2,25,2
37.52328333,6,90,30,205,80,100,2,2,10,8
48.10337831,27,95,40,300,300,90,27,5,13,3
35.1342043,55,60,10,55,80,98,11,3,9,2
6.808148148,22,42,0,3,1,100,1,1,10,1
105.8302222,2,55,5,263,50,95,4,2,14,9
33.44094,55,45,25,30,200,100,11,2,10,1
67.40276471,50,71,18,164,48,81,2,2,12,21
9.811186667,29,40,10,35,100,100,10,2,10,1
6.651147541,47,168,0,0,30,100,13,2,15,1
102.0499159,35,168,50,1200,800,100,11,3,16,1
76.16094231,42,168,50,200,50,80,10,2,17,1
13.111,24,56,1,6,3,100,10,5,9,1
33.12594175,51,84,15,1000,60,100,11,3,16,996
148.34439,35,168,50,550,1000,100,28,16,8,95
16.1388,21,14,20,1,2,80,11,1,12,1
89.8876375,35,168,70,150,100,100,2,2,8,1
22.41743478,42,168,10,4,3,100,2,2,15,1
0.017714286,49,87,0,0,30,100,10,2,18,1
84.25403763,42,168,50,200,75,80,10,2,17,1
70.07326,24,112,10,15,25,75,11,3,10,2
49.87055556,7,35,5,15,9,100,9,1,10,2
123.97874,2,168,80,600,700,100,4,4,14,8
53.70234324,6,69,20,1350,2000,100,2,3,14,19
29.6725,4,45,20,17,17,100,10,2,9,2
35.2231,38,168,50,10,5,100,2,2,12,1
10.55289,9,40,0,45,3,25,4,4,25,2
38.62563441,28,60,26,55,243,100,11,3,8,2
142.8706667,39,168,50,2,1,100,9,5,9,1
22.8725,21,6,10,15,30,100,12,4,15,1
22.55555556,18,27,10,3,2,90,10,2,9,1
12.22594706,54,35,20,100,354,50,11,2,12,1
8.158867925,16,168,15,9,3,100,10,2,10,1
116.51185,19,76,20,450,1000,100,2,2,13,2
31.46519048,54,68,30,125,367,90,11,3,9,1
27.18487179,9,12,5,28,3,85,10,2,8,1
72.98915323,42,84,20,45,7,100,10,2,15,12
36.413125,38,168,15,15,5,85,5,5,9,1
131.8238375,35,168,50,1000,1600,100,27,2,9,1
40.303025,27,70,25,20,200,100,3,3,10,1
18.74165895,10,90,3,70,7,20,10,2,15,1
37.39871605,50,42,7,90,31,89,2,2,14,7
17.62380408,29,35,5,85,150,100,11,2,9,1
19.02809091,24,12,5,100,200,100,11,3,12,1
91.06666667,5,54,0,1,30,100,2,2,9,1
92.69462381,35,168,25,220,50,100,11,3,9,12
80.10487379,35,168,75,450,250,100,28,16,9,1
27.42894118,55,64,5,26,5,100,10,2,10,1
41.27066122,27,168,75,250,550,100,42,8,15,1
3.981769231,10,50,5,42,15,15,10,2,50,1
4.749333333,11,112,0,0,30,100,10,2,9,1
14.46532941,29,40,10,37,50,20,11,3,8,1
32.11463793,28,60,0,50,75,100,11,3,9,1
57.58691667,50,51,4,142,177,70,4,2,12,3
63.01868182,38,168,50,30,13,90,11,4,12,1
8.487444444,47,72,5,6,2,15,13,1,25,1
73.78369243,20,168,10,160,40,75,10,6,42,1
54.1464,33,50,10,16,3,100,10,2,26,1
34.61725926,29,80,50,70,10,80,11,2,8,1
167.3971442,27,120,60,300,100,100,11,16,9,5
6.588955556,9,40,10,40,40,10,10,2,32,1
36.8805,55,50,15,300,200,65,42,5,15,1
16.3454,46,40,1,4,1,25,10,2,9,1
50.83623678,4,66,30,582,580,95,7,3,14,4
77.50493043,20,70,10,65,9,100,10,2,40,2
34.88578125,34,80,10,2,1,70,4,4,9,1
27.46885714,32,98,20,5,1,70,2,2,11,1
12.84884286,4,60,5,160,75,43,11,3,15,9
54.07357143,25,6,0,2,30,100,2,2,10,1
80.92243137,33,84,10,20,3,80,10,2,12,1
